name;prop;#initonly;#finalOnly;#noChange;#change;#tool;#method;#time;mem MB;#ans
5Garr200908.gml;(Reach 321);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.01686231295267737;89.848;True
5Garr200909.gml;(Reach 327);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.01672927538553867;89.86666666666667;True
5Garr200912.gml;(Reach 321);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.0168093840281168;89.81333333333333;True
5Garr201001.gml;(Reach 321);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.016799767812093035;89.87866666666667;True
5Garr201003.gml;(Reach 321);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.016857862472534166;89.80666666666666;True
5Garr201004.gml;(Reach 321);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.017391363779703736;91.096;True
5Garr201005.gml;(Reach 327);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.016479253768920833;89.93733333333334;True
5Garr201007.gml;(Reach 327);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.016066312789916964;89.80933333333333;True
5Garr201008.gml;(Reach 327);12;17;25;11;reduce=True;VerifyMethod.allSymbolic;0.0160913467407226;89.88266666666668;True
5Garr201010.gml;(Reach 333);17;22;25;6;reduce=True;VerifyMethod.allSymbolic;0.0065194765726725;89.92133333333334;True
5Garr201012.gml;(Reach 333);17;22;25;6;reduce=True;VerifyMethod.allSymbolic;0.006469726562499933;89.84933333333333;True
5Garr201101.gml;(Reach 333);17;22;25;6;reduce=True;VerifyMethod.allSymbolic;0.0064899126688638675;89.88;True
5Garr201102.gml;(Reach 339);17;22;25;6;reduce=True;VerifyMethod.allSymbolic;0.006543636322021433;89.996;True
5Garr201103.gml;(Reach 341);12;12;25;11;reduce=True;VerifyMethod.allSymbolic;0.014465411504109666;90.00133333333333;True
5Garr201104.gml;(Reach 347);12;12;25;11;reduce=True;VerifyMethod.allSymbolic;0.014074325561523401;89.996;True
5Garr201105.gml;(Reach 326);9;12;36;9;reduce=True;VerifyMethod.allSymbolic;0.011572360992431599;89.92533333333334;True
5Garr201107.gml;(Reach 326);9;12;36;9;reduce=True;VerifyMethod.allSymbolic;0.011565685272216767;89.916;True
5Garr201108.gml;(Reach 326);9;12;36;9;reduce=True;VerifyMethod.allSymbolic;0.011467854181925433;90.54933333333334;True
5Garr201109.gml;(Reach 326);9;12;36;9;reduce=True;VerifyMethod.allSymbolic;0.011503140131632434;90.036;True
5Garr201110.gml;(Reach 326);9;12;36;9;reduce=True;VerifyMethod.allSymbolic;0.011425256729125933;89.94266666666665;True
5Garr201111.gml;(Reach 332);12;15;33;9;reduce=True;VerifyMethod.allSymbolic;0.011598984400431266;90.00266666666666;True
5Garr201112.gml;(Reach 338);12;15;33;9;reduce=True;VerifyMethod.allSymbolic;0.011610984802246033;89.916;True
5Garr201201.gml;(Reach 338);12;15;33;9;reduce=True;VerifyMethod.allSymbolic;0.011554718017578068;90.56266666666666;True
5Geant2001.gml;(Reach 149);14;16;22;6;reduce=True;VerifyMethod.allSymbolic;0.0062538782755533;88.69333333333333;True
5Geant2009.gml;(Reach 203);35;35;7;6;reduce=True;VerifyMethod.allSymbolic;0.006590604782104433;89.11866666666667;True
5Geant2010.gml;(Reach 221);28;33;9;11;reduce=True;VerifyMethod.allSymbolic;0.016312599182128833;90.57466666666666;True
